PR_Number,PR_MU_Number,CWT_Code,Number_Released,Release_name,Hatchery_name,Stock_name,brood_year,StockID,Name
10,4,'210230,9835,BORDER CR    21.0200,SALMON R FISH CULTUR,QUEETS R-MID 21.0016,1999,142,M-quetfh
10,4,'210231,9380,SUSIE CR     21.0124,SALMON R FISH CULTUR,CLEARWATER R -UPPER,1999,142,M-quetfh
10,4,'210232,9599,SALMON R     21.0139,SALMON R FISH CULTUR,QUEETS R     21.0016,1998,142,M-quetfh
4,2,'210262,44146,PORT GAMBLE BAY PENS,PORT GAMBLE BAY PENS,BIG QUILCENE 17.0012,1999,42,M-ptgamh
5,6,'210263,30166,AGATE PASS SEA PENS,AGATE PASS SEA PENS,MINTER CR    15.0048,1999,66,M-ssdnph
10,4,'210264,19811,CHRISTMAS CR 21.0065,SALMON R FISH CULTUR,CHRISTMAS CR 21.0065,1999,142,M-quetfh
11,4,'210267,14858,CAMP 7 BEAVER POND,QUINAULT NFH -COOK C,COOK CR      21.0429,2000,148,M-quinfh
3,6,'210274,17729,TULALIP CR   07.0001,BERNIE GOBIN HATCH,WALLACE R    07.0940,2000,34,M-tuliph
1,6,'210275,48752,NOOKSACK -SF 01.0246,SKOOKUM CR HATCHERY,SKOOKUM CR   01.0273,2000,6,M-skokmh
1,8,'210276,47390,LUMMI HATCHERY -POND,LUMMI SEA PONDS,LUMMI STOCK,2000,8,M-lumpdh
5,8,'210277,28624,CLEAR CR    11.0013C,CLEAR CREEK HATCHERY,MINTER CR    15.0048,2001,68,M-nisqlh
5,8,'210322,32395,KALAMA CR    11.0017,KALAMA CR HATCHERY,MINTER CR    15.0048,2000,68,M-nisqlh
10,4,'210326,20637,SAMS R       21.0205,SALMON R FISH CULTUR,QUEETS R     21.0016,2003,142,M-quetfh
10,4,'210330,72257,SALMON R     21.0139,SALMON R FISH CULTUR,SALMON R     21.0139,2000,142,M-quetfh
1,8,'210333,47969,LUMMI SEA PONDS,LUMMI SEA PONDS,LUMMI STOCK,2001,8,M-lumpdh
5,44,'210334,34327,ELLIOTT BAY TRIBAL NP,ELLIOTT BAY TRIBAL NP,BIG SOOS CR  09.0072,2000,104,M-are10h
5,36,'210335,47445,CRISP CR     09.0113,CRISP CR REARING PON,BIG SOOS CR  09.0072,2000,96,M-greenh
6,8,'210345,97278,LOWER ELWHA HATCHERY,LOWER ELWHA HATCHERY,ELWHA R      18.0272,2001,114,M-elwhah
10,4,'210381,20201,CLEARWATER R 21.0024,SALMON R FISH CULTUR,CLEARWATER R 21.0024,2003,142,M-quetfh
10,4,'210382,9764,MILLER CR    21.0048,SALMON R FISH CULTUR,MILLER CR    21.0048,2001,142,M-quetfh
10,4,'210383,9862,HARLOW CR    21.0267,SALMON R FISH CULTUR,QUEETS R-UPR 21.0016,2001,142,M-quetfh
10,4,'210384,10367,NANCY CR     21.0113,SALMON R FISH CULTUR,CLEARWATER R -UPPER,2001,142,M-quetfh
10,4,'210385,9578,MATHENY CR   21.0165,SALMON R FISH CULTUR,MATHENY CR   21.0165,2001,142,M-quetfh
10,4,'210386,8891,BORDER CR    21.0200,SALMON R FISH CULTUR,QUEETS R-MID 21.0016,2001,142,M-quetfh
1,6,'210396,44331,NOOKSACK -SF 01.0246,SKOOKUM CR HATCHERY,SKOOKUM CR   01.0273,2004,6,M-skokmh
3,6,'210397,25869,TULALIP CR   07.0001,BERNIE GOBIN HATCH,WALLACE R    07.0940,2001,34,M-tuliph
4,2,'210398,44779,PORT GAMBLE BAY PENS,PORT GAMBLE BAY PENS,BIG QUILCENE 17.0012,2001,42,M-ptgamh
5,32,'210401,38210,MANCHESTER FUEL DEPT,MANCHESTER FUEL DEPT,MINTER CR    15.0048,2001,92,M-ar10eh
6,8,'210426,74683,LOWER ELWHA HATCHERY,LOWER ELWHA HATCHERY,ELWHA R      18.0272,2002,114,M-elwhah
4,2,'210427,45343,PORT GAMBLE BAY PENS,PORT GAMBLE BAY PENS,BIG QUILCENE 17.0012,2002,42,M-ptgamh
3,6,'210428,35617,TULALIP CR   07.0001,BERNIE GOBIN HATCH,SKYKOMISH R  07.0012,2002,34,M-tuliph
5,8,'210429,42035,CLEAR CR    11.0013C,CLEAR CREEK HATCHERY,MINTER CR    15.0048,2002,68,M-nisqlh
5,8,'210430,41989,KALAMA CR    11.0017,KALAMA CR HATCHERY,GREEN R + MINTER CR,2002,68,M-nisqlh
1,6,'210431,40856,NOOKSACK -SF 01.0246,SKOOKUM CR HATCHERY,SKOOKUM CR   01.0273,2002,6,M-skokmh
5,36,'210432,47492,CRISP CR     09.0113,CRISP CR REARING PON,BIG SOOS CR  09.0072,2005,96,M-greenh
5,44,'210433,48761,ELLIOTT BAY TRIBAL NP,ELLIOTT BAY TRIBAL NP,BIG SOOS CR  09.0072,2005,104,M-are10h
5,44,'210434,48903,ELLIOTT BAY TRIBAL NP,ELLIOTT BAY TRIBAL NP,BIG SOOS CR  09.0072,2012,104,M-are10h
5,36,'210435,55580,CRISP CR     09.0113,KETA CREEK COMPLEX,KETA CR    STOCK (9),2012,96,M-greenh
5,36,'210436,52947,CRISP CR     09.0113,KETA CREEK COMPLEX,BIG SOOS CR  09.0072,2013,96,M-greenh
5,44,'210437,53080,ELLIOTT BAY TRIBAL NP,ELLIOTT BAY TRIBAL NP,BIG SOOS CR  09.0072,2013,104,M-are10h
5,40,'210438,51394,ISSAQUAH CR  08.0178,ISSAQUAH HATCHERY,ISSAQUAH CR  08.0178,2014,100,M-lakwah
5,40,'210439,49137,PORTAGE BAY/SHIP CNL,ISSAQUAH HATCHERY,ISSAQUAH CR  08.0178,2014,100,M-lakwah
5,40,'210440,49302,SAMMAMISH R  08.0057,ISSAQUAH HATCHERY,ISSAQUAH CR  08.0178,2014,100,M-lakwah
5,36,'210441,15777,CRISP CR     09.0113,KETA CREEK COMPLEX,KETA CR    STOCK (9),2014,96,M-greenh
5,44,'210442,46977,ELLIOTT BAY TRIBAL NP,ELLIOTT BAY TRIBAL NP,BIG SOOS CR  09.0072,2014,104,M-are10h
5,44,'210443,44925,ELLIOTT BAY TRIBAL NP,KETA CREEK COMPLEX,CRISP CR     09.0113,2016,104,M-are10h
5,8,'210444,47077,KALAMA CR    11.0017,KALAMA CR HATCHERY,MINTER CR    15.0048,2001,68,M-nisqlh
6,8,'210447,71628,LOWER ELWHA HATCHERY,LOWER ELWHA HATCHERY,ELWHA R      18.0272,2002,114,M-elwhah
5,6,'210492,51686,AGATE PASS SEA PENS,GORST CR REARING PND,MINTER CR    15.0048,2011,66,M-ssdnph
10,4,'210494,8746,CHRISTMAS CR 21.0065,SALMON R FISH CULTUR,CLEARWATER R 21.0024,2002,142,M-quetfh
10,4,'210495,8829,HARLOW CR    21.0267,SALMON R FISH CULTUR,QUEETS R-UPR 21.0016,2002,142,M-quetfh
10,4,'210496,8679,BORDER CR    21.0200,SALMON R FISH CULTUR,QUEETS R-MID 21.0016,2002,142,M-quetfh
10,4,'210497,8421,NANCY CR     21.0113,SALMON R FISH CULTUR,CLEARWATER R -UPPER,2002,142,M-quetfh
10,4,'210498,8818,MATHENY CR   21.0165,SALMON R FISH CULTUR,MATHENY CR   21.0165,2002,142,M-quetfh
10,4,'210518,74207,SALMON R     21.0139,SALMON R FISH CULTUR,SALMON R     21.0139,2002,142,M-quetfh
1,8,'210521,41094,LUMMI SEA PONDS,LUMMI SEA PONDS,LUMMI STOCK,2002,8,M-lumpdh
5,44,'210524,49115,ELLIOTT BAY TRIBAL NP,ELLIOTT BAY TRIBAL NP,BIG SOOS CR  09.0072,2002,104,M-are10h
5,44,'210525,49601,ELLIOTT BAY TRIBAL NP,ELLIOTT BAY TRIBAL NP,BIG SOOS CR  09.0072,2002,104,M-are10h
6,8,'210549,63274,LOWER ELWHA HATCHERY,LOWER ELWHA HATCHERY,ELWHA R      18.0272,2003,114,M-elwhah
5,8,'210550,47733,CLEAR CR    11.0013C,CLEAR CREEK HATCHERY,MINTER CR    15.0048,2003,68,M-nisqlh
5,8,'210551,44827,KALAMA CR    11.0017,KALAMA CR HATCHERY,MINTER CR    15.0048,2003,68,M-nisqlh
1,6,'210552,43051,NOOKSACK -SF 01.0246,SKOOKUM CR HATCHERY,SKOOKUM CR   01.0273,2003,6,M-skokmh
